,sked+time,sked_RMS,var_of_obs_x,var_of_obs_y
524,010+14,6.24,1283.7200204276573,266.2416348836423
525,010+15,6.24,1181.254853401319,274.8896134355885
526,010+16,6.24,1225.1980422883012,284.8457603664147
527,010+17,6.24,1123.7422180898832,313.0459644111991
528,010+18,6.24,785.7994377281638,304.10749636211074
529,010+19,6.24,842.0313210453642,297.46528526654913
530,010+20,6.24,692.0428675217833,281.0650532458446
531,010+21,6.24,710.8746454215193,295.3065964741036
532,010+22,6.24,752.9336945680111,313.4852731593678
533,010+23,6.24,841.6517854932249,293.0289561415902
534,010+24,6.24,742.4026847152079,261.75361977870983
535,010+25,6.24,990.7101134439006,293.8673258188557
536,010+26,6.24,1053.9850625337572,273.52521400026643
537,010+27,6.24,1073.270359113596,247.19174794504391
538,010+28,6.24,1095.658868697181,251.4304875635003
539,010+29,6.24,1150.3151356217143,251.99022819043736
540,010+30,6.24,1101.3170184333069,244.6740165456385
541,010+31,6.24,804.6245662540202,219.25338232566082
542,010+32,6.24,793.3319320080387,200.7587422520661
543,010+33,6.24,988.3103982515705,262.7041228342227
544,010+34,6.24,1030.128151127087,250.75663979678671
545,010+35,6.24,921.8902230537042,240.7774455476521
546,010+36,6.24,1055.4327401248781,201.97725178183902
547,010+37,6.24,1074.5401348641071,212.02049943504161
548,010+38,6.24,1095.7837004822552,210.59503063367333
549,010+39,6.24,1140.1264586257557,234.12686397450085
550,010+40,6.24,1130.4588329523801,245.2175724991973
551,010+41,6.24,1186.2501811292564,227.45351588066472
552,010+42,6.24,1186.9019622319524,228.57747372926053
553,010+43,6.24,951.1823899274522,161.0646184614729
554,010+44,6.24,1003.0238983316004,180.88747080111654
555,010+45,6.24,1138.3804779671764,156.4688761024392
556,010+46,6.24,1031.8654803569468,142.20407567783707
557,010+47,6.24,1034.7159547703666,140.23736401046853
558,010+48,6.24,1189.009793926844,149.1357348262907
559,010+49,6.24,1207.0102113697408,130.3667746152553
560,010+50,6.24,1317.7947219482899,134.28140756577545
561,011+0,8.48,526.4776127682079,333.92747606655314
562,011+1,8.48,841.0014380130444,335.8505317687136
563,011+2,8.48,812.1152567512427,317.052308812079
564,011+3,8.48,547.6978097288915,250.4283684840156
565,011+4,8.48,661.2360979813274,253.65774042278983
566,011+5,8.48,964.8527973249438,324.1006643444064
567,011+6,8.48,1000.659584398002,342.73806730791557
568,011+7,8.48,1304.0489616638695,441.1309437890392
569,011+8,8.48,1629.8476004420588,425.42687384927393
570,011+9,8.48,1687.3126012670168,412.14803402054883
571,011+10,8.48,1841.0716122118154,364.0686906529654
572,011+11,8.48,1728.5481721578112,379.94995648463316
573,011+12,8.48,1905.9173823403542,331.65789251380113
574,011+13,8.48,2046.5666607771157,375.1146722268719
575,011+14,8.48,1960.0482288660621,351.611493114914
576,011+15,8.48,1830.6612126575203,294.6389019815112
577,011+16,8.48,2167.8600053294895,238.1995261129182
578,011+17,8.48,1909.1499490507822,254.52114884322515
579,011+18,8.48,1842.278717458089,251.14132698811227
580,011+19,8.48,1670.4996385011937,284.6596350833893
581,011+20,8.48,1576.1272578456924,292.3143958476453
582,011+21,8.48,1484.770697143541,327.08337712986497
583,011+22,8.48,1413.9049680337705,334.88612696378794
584,011+23,8.48,1163.7347762382078,269.9774313381934
585,011+24,8.48,1106.0644076724288,284.68857607804046
586,011+25,8.48,795.056074346794,282.5695668801059
587,011+26,8.48,850.4857701008647,306.29880221886265
588,011+27,8.48,776.4926286811434,263.918844711804
589,011+28,8.48,682.7014660476643,257.83362097112666
590,011+29,8.48,832.037644629767,278.2747275067723
591,011+30,8.48,762.6227489171356,226.85712696515887
592,011+31,8.48,1033.0798288830629,249.96352065636341
593,011+32,8.48,1112.6254859616247,274.67103284029577
594,011+33,8.48,1339.0156111824851,266.99365105494405
595,011+34,8.48,1378.5993227947877,274.99675344359406
596,011+35,8.48,1373.0980486461508,287.58280313825605
597,011+36,8.48,1268.1832853666083,260.55602230674066
598,011+37,8.48,1165.355252365912,298.017932219386
599,011+38,8.48,1156.4110983419898,329.8101381456017
600,011+39,8.48,1046.5622417307366,318.17704701023786
601,011+40,8.48,1452.4500006671851,434.9650821687228
602,011+41,8.48,1356.2317024285321,491.7859074967632
603,011+42,8.48,1355.4410084118008,457.2880599857938
604,011+43,8.48,1274.9083901958822,488.85216452578425
605,011+44,8.48,1446.1123403049753,585.7322675396395
606,011+45,8.48,1571.3799795385573,558.1861084196311
607,011+46,8.48,1818.5157450130826,623.6945756155428
608,011+47,8.48,1888.9119789519236,552.8188756373631
609,011+48,8.48,1856.6145701818496,497.447552420313
610,011+49,8.48,1666.7187551879565,457.0062521353865
611,011+50,8.48,1510.1242723927999,446.1127300191803
612,012+0,7.74,1099.1901013422057,380.0745537276789
613,012+1,7.74,1047.1064444164685,296.3384143778414
614,012+2,7.74,976.1819627430652,311.81818322477653
615,012+3,7.74,828.8647407257159,242.69339970023097
616,012+4,7.74,788.6025217878736,257.26190085942244
617,012+5,7.74,643.4857543433135,238.06733797498205
618,012+6,7.74,664.4238921512685,260.84178865174516
619,012+7,7.74,835.5160169448012,295.41382460406203
620,012+8,7.74,845.8702952827776,279.2334380470899
621,012+9,7.74,1021.8644332937265,319.39733477091977
622,012+10,7.74,1267.1806261447618,330.99157653452505
623,012+11,7.74,1336.4099329059952,421.1793063703883
624,012+12,7.74,1687.5865793393061,416.6153880251939
625,012+13,7.74,1909.349487798785,379.2322971789701
626,012+14,7.74,2039.915783653276,398.8935198097492
627,012+15,7.74,2670.293438941756,411.5734267875007
628,012+16,7.74,2579.6419198914787,424.1180360959249
629,012+17,7.74,2262.6917156639315,459.1943355635334
630,012+18,7.74,2452.8324992208886,435.3026344122756
631,012+19,7.74,2150.52614591361,398.72557858608724
632,012+20,7.74,1777.4014770981328,342.19943174061694
633,012+21,7.74,1713.859882716381,313.0083808649319
634,012+22,7.74,1517.8288869170403,318.3628904565006
635,012+23,7.74,1278.9200741161421,287.51572202835916
636,012+24,7.74,1217.4935742733326,298.5240509329056
637,012+25,7.74,1086.646927459542,228.50904667104624
638,012+26,7.74,1258.7906501040811,210.73164785945087
639,012+27,7.74,1304.9488817910653,281.7611278791759
640,012+28,7.74,1106.7525358092955,251.94626140683738
641,012+29,7.74,1148.00327625031,282.8963880999348
642,012+30,7.74,1208.8975930705233,264.7855596837155
643,012+31,7.74,1172.9347849140024,300.4650116183094
644,012+32,7.74,1108.7497688221756,232.4051385050662
645,012+33,7.74,1090.8615329564755,240.4589120017919
646,012+34,7.74,1123.4666253490795,235.12754184111182
647,012+35,7.74,1031.3272617651928,237.09018918497216
648,012+36,7.74,1179.5527850700314,295.5238698843874
649,012+37,7.74,1103.380416672939,236.54917189058193
650,012+38,7.74,1172.4103760739067,283.0398180484104
651,012+39,7.74,1422.999271538685,286.44023941585493
652,012+40,7.74,1127.9625828609624,278.32382677612173
653,012+41,7.74,1294.6825732812208,251.48638762715908
654,012+42,7.74,1356.8215774812168,248.88731642416988
655,012+43,7.74,1295.8225290773853,246.24855010678834
656,012+44,7.74,1411.7116144917106,271.7708769929167
657,012+45,7.74,1439.226421021478,234.87953681751998
658,012+46,7.74,1251.9185596860557,224.5864451400854
659,012+47,7.74,1332.0968043719274,220.84648967618918
660,012+48,7.74,1194.104367980426,240.93199716844984
661,012+49,7.74,1072.0594929931176,222.38238739635264
662,012+50,7.74,1120.1402322959957,206.19523666153844
663,013+0,8.08,1265.7329291665528,307.4917709747634
664,013+1,8.08,1398.563719564453,278.1796188290622
665,013+2,8.08,1243.640263706057,277.62189423849395
666,013+3,8.08,1135.4601618192407,284.5893550429799
667,013+4,8.08,1129.4734842804921,303.31010397235264
668,013+5,8.08,1128.566246606683,267.98201984867904
669,013+6,8.08,1197.1016923374295,281.3572841625281
670,013+7,8.08,1160.5973186281415,278.2189826711683
671,013+8,8.08,1301.966230453065,294.8608345436886
672,013+9,8.08,1273.4210662822336,282.8758075432244
673,013+10,8.08,1020.2956791375955,266.74195013107095
674,013+11,8.08,959.1190166145088,283.6074026436033
675,013+12,8.08,1206.257588933518,318.91528588495447
676,013+13,8.08,934.2404998359535,261.0599268719832
677,013+14,8.08,1033.7645847769766,277.29293010594927
678,013+15,8.08,995.3488280760636,291.31083431727194
679,013+16,8.08,950.9618453809948,302.8092113638443
680,013+17,8.08,1195.2564689658573,317.6591594046904
681,013+18,8.08,1049.562383759247,302.42203835098144
682,013+19,8.08,990.5738772499003,308.07484498813284
683,013+20,8.08,983.8368801438802,298.70994317780696
684,013+21,8.08,960.3701276189028,296.99922883474153
685,013+22,8.08,856.8637615304963,284.6092941127829
686,013+23,8.08,765.3236573415827,244.88069866049423
687,013+24,8.08,774.2255147552039,222.18890612245804
688,013+25,8.08,981.4775240951927,265.6763869156168
689,013+26,8.08,1058.0838937973513,259.13635545355083
690,013+27,8.08,759.9503557980137,252.25522969777808
691,013+28,8.08,785.0385986941574,244.9947380611301
692,013+29,8.08,962.3587757653843,250.4300147854478
693,013+30,8.08,1152.133143007968,264.6811461079747
694,013+31,8.08,933.7590550510647,279.78952220675046
695,013+32,8.08,944.2870646269283,239.33942227239402
696,013+33,8.08,1146.3662570387928,239.78973861968768
697,013+34,8.08,1171.5813419276822,233.80924673223268
698,013+35,8.08,950.9682242607406,187.8598345673583
699,013+36,8.08,1020.5812895294985,226.73044447014496
700,013+37,8.08,1069.9936555868846,220.3612184189247
701,013+38,8.08,915.6385205954422,194.82788725633827
702,013+39,8.08,861.4765199271557,196.43521994262704
703,013+40,8.08,914.0370169480993,235.99285825777048
704,013+41,8.08,1330.3196224372236,307.5479842677049
705,013+42,8.08,1342.5278625826104,329.8366178698986
706,013+43,8.08,1221.8394815094755,348.8520023190173
707,013+44,8.08,1342.45012361145,350.67025983480397
708,013+45,8.08,1390.5904044902259,352.2360424390369
709,013+46,8.08,1382.2841546631207,354.20713861287163
710,013+47,8.08,1152.5789522266296,383.81259466204534
711,013+48,8.08,1209.6985122630817,434.62020969657203
712,013+49,8.08,994.4264423419437,437.51329152019304
713,013+50,8.08,864.045143387922,415.69486682641536
714,014+0,8.06,1293.5173118141788,287.87570527265336
715,014+1,8.06,1146.2082483335914,239.7611523314006
716,014+2,8.06,1188.79077811838,279.3352962991703
717,014+3,8.06,1204.9522010748526,277.89434752912643
718,014+4,8.06,1142.8003973038872,319.09653249873236
719,014+5,8.06,880.037768235276,259.77947164124936
720,014+6,8.06,849.955023041933,232.82542856564194
721,014+7,8.06,757.7305496336485,232.51340004502111
722,014+8,8.06,992.0644748571688,258.1077716718821
723,014+9,8.06,1207.296308410293,277.77293204154194
724,014+10,8.06,1351.8699555327448,247.8940511751381
725,014+11,8.06,1450.674750236204,246.9390067008443
726,014+12,8.06,1422.915391328099,222.43642778394081
727,014+13,8.06,1467.2279809444608,216.99889398021367
728,014+14,8.06,1642.374287470531,171.1040994245858
729,014+15,8.06,1682.464020591068,190.03067637062438
730,014+16,8.06,1896.4568332362096,149.86736048754668
731,014+17,8.06,1559.160189203272,250.16030270169097
732,014+18,8.06,1555.8562394590513,264.5509871944402
733,014+19,8.06,1245.4019716257321,343.64695691567226
734,014+20,8.06,1160.5696600592994,336.48343921303433
735,014+21,8.06,980.5216100179729,337.5143560036464
736,014+22,8.06,967.8938317699989,332.4377738297272
737,014+23,8.06,1198.6411944730326,380.9033412721686
738,014+24,8.06,958.247582461685,386.35869135669145
739,014+25,8.06,1072.7750150018328,412.5979380678709
740,014+26,8.06,1059.222650085224,415.43589220508966
741,014+27,8.06,1118.323533353013,415.4329020052835
742,014+28,8.06,1138.3215190681833,383.0179544573309
743,014+29,8.06,1418.7753238941339,340.90026555338846
744,014+30,8.06,1473.9006165472406,341.5235844248623
745,014+31,8.06,1375.2526256481278,358.36298224846405
746,014+32,8.06,1290.9124645100583,380.61953462121016
747,014+33,8.06,1200.8413607551192,373.3686647679713
748,014+34,8.06,1134.05704099463,367.1510754990005
749,014+35,8.06,1112.1681824232528,395.06389096375386
750,014+36,8.06,1016.4289495857947,349.6568992122694
751,014+37,8.06,1062.8533824963758,342.5094288143843
752,014+38,8.06,1006.4926261931369,351.99652962715334
753,014+39,8.06,735.9628714397878,338.66819549991664
754,014+40,8.06,766.39299089191,329.67317172895423
755,014+41,8.06,674.8921031597449,318.91712215109027
756,014+42,8.06,737.0468926361133,305.0044899204391
757,014+43,8.06,824.3559483017954,284.5663737724571
758,014+44,8.06,797.8620718800008,327.0805701038007
759,014+45,8.06,783.0636969289556,273.11921338484524
760,014+46,8.06,732.2139247279514,312.5947509232467
761,014+47,8.06,694.3129971654477,315.0388717679453
762,014+48,8.06,554.4197698317961,310.6395028370518
763,014+49,8.06,774.0489536883127,301.90379801462154
764,014+50,8.06,675.7479124710958,271.02952853959914
765,015+0,7.26,1372.9336789588885,384.3452284363826
766,015+1,7.26,1257.0668835725926,358.53944048552285
767,015+2,7.26,1442.8332007608142,358.29438069256315
768,015+3,7.26,1544.0617380904764,379.1803920427275
769,015+4,7.26,1575.1074749643133,314.1915352279458
770,015+5,7.26,1666.0572456473046,381.26156460537123
771,015+6,7.26,1773.1757387501168,359.3447271456175
772,015+7,7.26,1765.1137412820074,364.79238518949825
773,015+8,7.26,1520.3323670467464,382.88987959789927
774,015+9,7.26,1362.6547089944845,338.3925219832858
775,015+10,7.26,1412.3426739419535,353.50060554289735
776,015+11,7.26,1603.2301724396555,325.71025000842656
777,015+12,7.26,1575.4876899963022,342.4239376693725
778,015+13,7.26,1421.2191799769669,368.56701661504417
779,015+14,7.26,1185.0589451038409,375.63248046841574
780,015+15,7.26,981.4278555600963,272.4758809441386
781,015+16,7.26,833.3523101126063,258.9691758296268
782,015+17,7.26,698.074881911953,205.19092783454036
783,015+18,7.26,639.6009795778327,186.12719548883618
784,015+19,7.26,750.4566483779154,243.44208547152
785,015+20,7.26,707.0698316935228,224.0275439234095
786,015+21,7.26,574.2231420673778,199.42483852529398
787,015+22,7.26,488.8335279093636,195.1195038578636
788,015+23,7.26,489.3729298435306,190.24324810575357
789,015+24,7.26,713.473848513743,232.07848266880075
790,015+25,7.26,1056.0312636706426,272.94928092527533
791,015+26,7.26,1189.3821277172215,319.35574463631275
792,015+27,7.26,1229.106672341605,314.79820287392636
793,015+28,7.26,1302.0621066456238,315.1746210290248
794,015+29,7.26,1173.898628675373,305.77398345060715
795,015+30,7.26,1301.6874758089677,334.1800685830459
796,015+31,7.26,1359.3550544351974,332.8610332660971
797,015+32,7.26,1788.2662832413096,322.5176722506251
798,015+33,7.26,1702.4958862709466,266.34998017283567
799,015+34,7.26,1611.304348439118,261.92646263182513
800,015+35,7.26,1948.0360978813003,328.91622744774224
801,015+36,7.26,2260.9922757168715,300.35073087269615
802,015+37,7.26,1940.9346223044674,306.7310589325542
803,015+38,7.26,1894.912912799919,324.20897616192246
804,015+39,7.26,1880.4064531686172,283.45393837220104
805,015+40,7.26,2062.490607485348,259.3857836376816
806,015+41,7.26,2351.675841355338,283.49428321798115
807,015+42,7.26,2229.971655412615,304.9026758729302
808,015+43,7.26,2346.146754821851,361.8684086079056
809,015+44,7.26,2177.7251463141624,352.2247261936849
810,015+45,7.26,1893.6443214084804,337.5258920339136
811,015+46,7.26,1717.9795479512459,298.21177788829516
812,015+47,7.26,1574.50419287149,351.3744531963711
813,015+48,7.26,1601.0660477335387,330.3704270706497
814,015+49,7.26,1463.5862211446513,358.10610221779325
815,015+50,7.26,1262.7065274444049,326.91148792531925
816,016+0,7.29,896.7771715391049,286.95145113821496
817,016+1,7.29,857.7377765278695,304.4319484183749
818,016+2,7.29,880.1717226536547,250.68039072253563
819,016+3,7.29,895.7009946737303,265.3203253547547
820,016+4,7.29,1271.4865958622988,323.4844995373035
821,016+5,7.29,1293.6000414727707,385.4700876733734
822,016+6,7.29,1590.860618911016,386.5736416501292
823,016+7,7.29,1855.3926418884034,369.4275141801764
824,016+8,7.29,1475.1226812179707,348.26033820930905
825,016+9,7.29,1703.7527830898005,272.9363774358004
826,016+10,7.29,1695.9944744723007,209.55414013311764
827,016+11,7.29,1775.3107559093232,209.32346807215177
828,016+12,7.29,1960.8486435475784,198.3881620564514
829,016+13,7.29,1985.7169101876673,179.52620753105433
830,016+14,7.29,1877.9077905572617,185.2882095546833
831,016+15,7.29,1698.0586030707757,195.00970085352364
832,016+16,7.29,1628.3052429347056,205.33281800255284
833,016+17,7.29,1402.691529018953,249.10670183131793
834,016+18,7.29,1463.2937229011518,245.7076637977419
835,016+19,7.29,1372.7534145022662,256.2117994134355
836,016+20,7.29,1610.7289632033098,269.2129462920287
837,016+21,7.29,1352.0596504905193,272.2467003075884
838,016+22,7.29,1503.0912272033365,291.125842110203
839,016+23,7.29,1496.9997227009644,281.2760326194931
840,016+24,7.29,1336.4784898993285,273.55453106824325
841,016+25,7.29,1250.9061570539945,274.9890929258562
842,016+26,7.29,1240.441257141362,320.5002645128188
843,016+27,7.29,1258.9328364118649,268.38729152229706
844,016+28,7.29,1441.6091887266332,318.54310576143433
845,016+29,7.29,1425.3964931315872,319.6120888942969
846,016+30,7.29,1263.147699541234,275.5978458386576
847,016+31,7.29,1203.3786816418406,271.70772894670637
848,016+32,7.29,1151.3760771709483,230.00637520824128
849,016+33,7.29,1303.3411281076596,260.00271192536894
850,016+34,7.29,1304.6498670832345,253.08681483700764
851,016+35,7.29,1379.6225786949785,264.20157130654775
852,016+36,7.29,1602.7919328474381,223.41819586194504
